station,name,county,latitude,longitude,elevation,year,month,cdsd,emnt,emxt,hdsd,tavg,tmax,tmin
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,1995,3,0,-13.9,24.4,,3.2,9.6,-3.2
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,1995,4,0,-12.8,25.6,,6.5,12.7,0.3
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,1995,5,2,0.6,27.8,,13.2,19.4,6.9
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,1995,6,89.2,5.6,36.1,,20.6,27.7,13.5
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,1995,7,225.5,7.2,37.2,9.2,22.6,28.8,16.3
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,1995,8,405.1,12.2,33.9,9.2,24.1,29.8,18.5
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,1995,9,422.9,0,31.1,121.9,15.2,22.5,7.9
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,1995,10,427.1,-1.7,28.3,320.1,11.8,17.7,5.9
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,1995,11,427.1,-8.3,18.3,841.5,0.9,5.2,-3.3
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,1995,12,427.1,-20,12.2,1402.5,-3.5,0.3,-7.3
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2000,1,0,-21.7,15,1901.7,-4.2,0.8,-9.2
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2000,2,0,-17.2,23.3,2397.4,-0.5,5.3,-6.4
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2000,3,0,-6.7,26.1,2761.7,5.7,12.4,-0.9
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2000,4,0,-7.8,24.4,3053.8,7.7,14.8,0.5
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2000,5,19.4,1.1,31.1,3162.8,15.3,22,8.6
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2000,6,93.4,5.6,32.8,3194.8,19.7,25.7,13.7
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2000,7,161.8,7.8,30.6,5.1,20.4,27.1,13.7
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2000,8,250.4,7.8,32.8,15.4,20.9,27.5,14.3
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2000,9,302.9,1.1,33.9,116.2,16.8,24.1,9.4
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2000,10,304.6,-2.2,27.2,303.1,12.4,19.7,5
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2000,11,304.6,-11.7,20,750.2,3,8.3,-2.3
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2000,12,304.6,-23.3,4.4,1474.9,-8.6,-3,-14.2
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2005,1,0,-22.8,16.7,,-4,1.6,-9.6
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2005,2,0,-13.9,10,,-0.9,4.1,-6
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2005,4,,-1.7,28.9,,10.9,18.4,3.5
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2005,5,,-3.3,28.3,,13.3,19.9,6.6
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2005,6,,10.6,35,,23.1,30,16.3
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2005,7,,10,35.6,0.3,23.9,31.1,16.8
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2005,8,,11.1,33.3,2.2,22.9,29.5,16.3
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2005,9,,6.7,33.3,15.5,20.2,28,12.4
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2005,10,,-1.7,31.1,232.9,11.8,18.5,5.1
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2005,11,,-11.1,22.8,565.1,6,12.1,-0.1
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2005,12,,-17.8,7.2,1251.1,-3.8,-0.1,-7.6
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2010,1,0,-19.4,12.2,2074.1,-4.9,-1,-8.8
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2010,2,0,-15,6.7,2687.4,-3.6,1,-8.1
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2010,3,0,-9.4,19.4,3114.8,4.6,11.3,-2.2
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2010,4,2.2,-2.2,28.3,3321.5,11.5,19.1,4
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2010,5,45.4,0.6,31.1,3421.5,16.5,22.3,10.7
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2010,6,136,7.8,31.1,3434.2,20.9,26.4,15.4
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2010,7,299,8.3,34.4,5.3,23.4,29.8,17
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2010,8,441.7,9.4,33.9,7.3,22.9,28.9,16.9
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2010,9,479.8,4.4,32.2,77.2,17.3,23.6,11
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2010,10,484.4,-1.1,30,275.8,12.1,19.4,4.8
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2010,11,484.4,-7.8,21.7,695.6,4.3,10.9,-2.3
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2010,12,484.4,-14.4,12.2,1375.8,-3.6,0.2,-7.4
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2015,1,0,-23.3,7.8,2247.9,-6.5,-2.1,-10.9
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2015,2,0,-27.2,6.1,3048.8,-10.3,-4.4,-16.2
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2015,3,0,-23.9,20.6,3622.5,-0.2,5.9,-6.2
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2015,4,0,-4.4,25,3913.1,8.6,15.3,2
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2015,5,32.1,1.7,28.9,4007.6,16.3,22.5,10.2
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2015,6,83,6.1,30.6,4031.2,19.3,24.4,14.1
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2015,7,156,11.1,31.1,11,20.3,26.1,14.5
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2015,8,223.5,8.9,32.2,25.7,20.1,25.7,14.4
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2015,9,293.7,5.6,32.2,65.3,19.4,26.2,12.5
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2015,10,293.7,-2.8,25,292.3,11,16.8,5.3
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2015,11,293.7,-8.9,23.9,658.1,6.1,11.8,0.5
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2015,12,293.7,-7.2,16.7,1099.3,4.1,7.7,0.5
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2020,1,0,-15.6,12.8,1958.5,-0.7,2.6,-4.1
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2020,2,0,-15.6,12.8,2547.4,-2,1.8,-5.8
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2020,3,0,-7.2,17.2,2999.8,3.7,8.7,-1.2
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2020,4,0,-5.6,23.9,3359.4,6.4,11.8,0.9
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2020,5,26.4,-3.9,31.1,3538.4,13.4,18.7,8.1
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2020,6,115.4,6.1,32.8,3557.8,20.6,27.2,14.1
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2020,7,290,14.4,34.4,0,24,30,17.9
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2020,8,401,9.4,34.4,3.8,21.8,28.5,15.1
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2020,9,412.2,1.1,30,72.8,16.4,23,9.8
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2020,10,412.2,-3.9,27.2,358.2,9.1,15.1,3.2
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2020,11,412.2,-6.1,24.4,714.9,6.4,12.4,0.5
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2020,12,412.2,-11.1,11.1,1288.6,-0.2,3.8,-4.2
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2025,1,0,-20.6,8.9,1844.9,-5.4,-1.2,-9.6
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2025,2,0,-16.7,11.7,2458.2,-3.6,1,-8.2
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2025,3,0,-6.7,24.4,2858.1,5.4,12,-1.1
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2025,4,2,-4.4,27.8,3143.4,8.9,15.6,2.1
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2025,5,9.7,1.1,30,3285,14,20.1,8
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2025,6,123.7,3.3,33.9,3307.2,21.4,27.4,15.3
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2025,7,289.6,13.9,35.6,0,23.7,29.9,17.4
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2025,8,393.5,7.2,33.3,19.7,21.1,27.5,14.6
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2025,9,434.4,3.9,32.2,54.8,18.5,25.8,11.3
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2025,10,447.2,-1.1,30.6,238.7,12.8,19.5,6.2
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2025,11,447.2,-6.1,18.9,671.2,3.9,9,-1.2
USC00208184,"THREE RIVERS, MI US",SaintJoseph,41.9299,-85.6385,246.9,2025,12,447.2,-17.2,17.2,1323.6,-2.7,2,-7.5
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2005,1,0,-25,14.4,2080.8,-5.8,-1.7,-10
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2005,2,0,-16.7,6.7,2711.7,-4.2,0.3,-8.7
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2005,3,0,-14.4,12.8,3325.6,-2.1,2.3,-6.6
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2005,4,2,-2.2,28.9,3670.8,6.9,12.1,1.6
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2005,5,2,-0.6,27.8,3896.4,10.6,15.7,5.4
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2005,6,95.7,7.2,33.3,3932,20.3,25.6,14.9
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2005,7,204,10.6,31.1,7.5,21.6,26.8,16.4
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2005,8,315.1,11.7,33.3,12.4,21.8,27.1,16.4
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2005,9,363.8,4.4,32.2,41.4,19,24.4,13.6
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2005,10,370.7,0,28.3,252.8,11.7,16.5,7
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2005,11,370.7,-10.6,21.7,645.2,5.3,10.4,0.1
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2005,12,370.7,-13.3,3.3,1319.6,-4.1,-1.1,-7
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2010,1,0,-16.7,5.6,2124,-5.1,-2.1,-8.1
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2010,2,0,-13.3,3.9,2750.8,-4.1,-0.8,-7.3
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2010,3,0,-9.4,19.4,3250.1,2.2,6.4,-2
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2010,4,0,-2.8,28.9,3535.4,8.8,14.8,2.9
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2010,5,11.4,-1.1,28.9,3675.3,14.2,19.1,9.3
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2010,6,52.3,6.1,30.6,3710.3,18.5,23.5,13.6
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2010,7,182.1,8.9,33.9,7.8,22.4,27.5,17.3
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2010,8,300.6,8.3,33.3,13,22,27.1,16.9
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2010,9,333.7,6.1,33.3,102.2,16.5,21.4,11.5
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2010,10,333.7,-0.6,25,321.5,11.3,16.1,6.4
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2010,11,333.7,-3.9,16.1,749.8,4.1,8.3,-0.2
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2010,12,333.7,-14.4,12.8,1415.3,-4,-1.4,-6.5
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2015,1,0,-21.1,4.4,2240.7,-7.9,-4,-11.7
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2015,2,0,-27.8,0.6,3106.3,-12.6,-7.2,-17.9
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2015,3,0,-18.3,13.3,3714.1,-1.9,2.9,-6.8
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2015,4,0,-4.4,20.6,4066.7,5.7,10.3,1.2
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2015,5,19,-0.6,30,4207.4,14.1,20.4,7.7
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2015,6,31.2,4.4,31.1,4284.9,16.2,21.1,11.2
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2015,7,95.2,7.2,32.2,30.9,19.4,24.6,14.2
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2015,8,164.8,10,31.1,47.8,20,24.8,15.2
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2015,9,228.1,8.3,32.2,82.4,19.3,24.3,14.3
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2015,10,228.1,-1.1,23.9,319.5,10.7,15,6.4
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2015,11,228.1,-8.3,23.3,652.1,6.9,11.6,2.1
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2015,12,228.1,-6.7,15,1092.8,3.6,7.1,0.2
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2020,1,0,-11.1,10,1885.6,-0.9,1.8,-3.6
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2020,2,0,-17.8,10,2473.5,-2.7,1.2,-6.6
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2020,3,0,-8.3,18.3,2959.4,2.7,7.2,-1.9
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2020,4,0,-5,17.2,3363,4.4,9.3,-0.5
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2020,5,17.2,-4.4,29.4,3594.6,10.7,15.2,6.1
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2020,6,61.2,5,31.7,3647.5,18,23.6,12.5
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2020,7,189.8,13.3,33.3,0.3,22.5,28,17
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2020,8,270.1,11.7,31.1,8,20.8,25.8,15.7
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2020,9,284.9,1.1,28.3,84.9,16.2,21.6,10.8
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2020,10,284.9,-5,25,364.3,9.1,14.2,4
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2020,11,284.9,-5,23.9,672.3,6.9,12.4,1.5
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2020,12,284.9,-7.8,11.1,1231.3,-0.3,2.5,-3.1
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2025,1,0,-20,6.7,1735.4,-6.2,-2.1,-10.2
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2025,2,0,-18.3,10,2341.9,-5.9,-1.7,-10.1
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2025,3,0,-9.4,21.1,2816,3,8.4,-2.3
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2025,4,0,-5,29.4,3109.2,7.5,13.2,1.7
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2025,5,3,1.7,27.2,3279.3,11.9,16.4,7.4
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2025,6,64.3,3.9,35,3318.7,19.1,24.1,14
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2025,7,172.5,10.6,33.9,7.7,21.8,26.9,16.7
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2025,8,264.8,6.7,33.9,32.4,20.6,25.8,15.4
USC00204808,"LEXINGTON WATER PLANT, MI US",Sanilac,43.26319,-82.5327,189.6,2025,12,,-17.2,13.9,,-4.4,-0.5,-8.3
USC00207350,"SANDUSKY, MI US",Sanilac,43.4194,-82.8191,235.9,1990,11,,-6.1,23.9,,5.4,10.9,0
USC00207350,"SANDUSKY, MI US",Sanilac,43.4194,-82.8191,235.9,1995,1,0,-16.7,13.3,,-3.6,0,-7.2
USC00207350,"SANDUSKY, MI US",Sanilac,43.4194,-82.8191,235.9,1995,5,,1.1,25.6,,13,19.4,6.6
USC00207350,"SANDUSKY, MI US",Sanilac,43.4194,-82.8191,235.9,1995,10,,-11.1,28.3,,10.8,17.4,4.1
USC00207350,"SANDUSKY, MI US",Sanilac,43.4194,-82.8191,235.9,2000,3,,-7.2,26.7,,5.1,11.3,-1.1
USC00207350,"SANDUSKY, MI US",Sanilac,43.4194,-82.8191,235.9,2000,4,,-5.6,23.3,,6.2,11.8,0.7
USC00207350,"SANDUSKY, MI US",Sanilac,43.4194,-82.8191,235.9,2000,7,,7.2,30.6,19,18.9,25.1,12.7
USC00207350,"SANDUSKY, MI US",Sanilac,43.4194,-82.8191,235.9,2000,8,,5.6,29.4,,19.3,25.1,13.4
USC00207350,"SANDUSKY, MI US",Sanilac,43.4194,-82.8191,235.9,2000,12,,-20,2.8,,-8.4,-3.3,-13.6
USC00207350,"SANDUSKY, MI US",Sanilac,43.4194,-82.8191,235.9,2005,8,,10,31.7,,21.5,27.2,15.7
USC00207350,"SANDUSKY, MI US",Sanilac,43.4194,-82.8191,235.9,2005,9,,5,30.6,,18.4,24.6,12.1
USC00207350,"SANDUSKY, MI US",Sanilac,43.4194,-82.8191,235.9,2005,10,,-1.7,28.3,,11.2,16,6.5
USC00207350,"SANDUSKY, MI US",Sanilac,43.4194,-82.8191,235.9,2005,12,,-15.6,2.8,,-4.6,-1.9,-7.3
USC00207350,"SANDUSKY, MI US",Sanilac,43.4194,-82.8191,235.9,2010,1,0,-16.1,5.6,2186.6,-5.5,-2.7,-8.4
USC00207350,"SANDUSKY, MI US",Sanilac,43.4194,-82.8191,235.9,2010,2,0,-12.8,2.8,2826.6,-4.5,-1.7,-7.4
USC00207350,"SANDUSKY, MI US",Sanilac,43.4194,-82.8191,235.9,2010,3,0,-7.2,18.3,3286.3,3.1,7.9,-1.8
USC00207350,"SANDUSKY, MI US",Sanilac,43.4194,-82.8191,235.9,2010,4,0,-3.3,27.8,3558.7,9.3,15.7,2.8
USC00207350,"SANDUSKY, MI US",Sanilac,43.4194,-82.8191,235.9,2010,5,30.9,0.6,31.1,3686.7,15.2,20.7,9.7
USC00207350,"SANDUSKY, MI US",Sanilac,43.4194,-82.8191,235.9,2010,6,72.8,6.1,30,3709.5,19.1,24.6,13.5
USC00207350,"SANDUSKY, MI US",Sanilac,43.4194,-82.8191,235.9,2010,7,213.5,8.9,34.4,6.7,22.7,28.2,17.1
USC00207350,"SANDUSKY, MI US",Sanilac,43.4194,-82.8191,235.9,2010,8,329.8,8.9,33.9,10.4,22,27.6,16.3
USC00207350,"SANDUSKY, MI US",Sanilac,43.4194,-82.8191,235.9,2010,9,360.6,2.8,33.9,108.9,16.1,21.6,10.5
USC00207350,"SANDUSKY, MI US",Sanilac,43.4194,-82.8191,235.9,2010,10,360.6,-0.6,23.9,338.3,10.9,15.8,6.1
USC00207350,"SANDUSKY, MI US",Sanilac,43.4194,-82.8191,235.9,2010,11,360.6,-4.4,17.2,757,3.9,8.4,-0.7
USC00207350,"SANDUSKY, MI US",Sanilac,43.4194,-82.8191,235.9,2010,12,360.6,-14.4,12.2,1451.7,-4.1,-1.5,-6.7
USC00207350,"SANDUSKY, MI US",Sanilac,43.4194,-82.8191,235.9,2015,1,0,-20.6,3.9,,-8.1,-4.5,-11.8
USC00207350,"SANDUSKY, MI US",Sanilac,43.4194,-82.8191,235.9,2015,2,0,-26.7,1.1,,-12.8,-7.7,-17.9
USC00207350,"SANDUSKY, MI US",Sanilac,43.4194,-82.8191,235.9,2015,3,0,-20,12.8,,-1.5,3.5,-6.4
USC00207350,"SANDUSKY, MI US",Sanilac,43.4194,-82.8191,235.9,2015,4,0,-4.4,20.6,,6.9,12.5,1.3
USC00207350,"SANDUSKY, MI US",Sanilac,43.4194,-82.8191,235.9,2015,5,32.5,1.7,30.6,,16,22.8,9.2
USC00207350,"SANDUSKY, MI US",Sanilac,43.4194,-82.8191,235.9,2015,6,73,5.6,31.1,,18.4,24.1,12.6
USC00207350,"SANDUSKY, MI US",Sanilac,43.4194,-82.8191,235.9,2015,7,169.6,8.9,33.3,6.1,21.7,27.8,15.6
USC00207350,"SANDUSKY, MI US",Sanilac,43.4194,-82.8191,235.9,2015,8,281.2,11.7,31.7,11.4,21.8,26.7,16.9
USC00207350,"SANDUSKY, MI US",Sanilac,43.4194,-82.8191,235.9,2015,9,362.7,8.9,32.2,30.9,20.5,26.1,15
USC00207350,"SANDUSKY, MI US",Sanilac,43.4194,-82.8191,235.9,2015,10,362.7,1.1,25.6,239.8,11.6,16.3,6.9
USC00207350,"SANDUSKY, MI US",Sanilac,43.4194,-82.8191,235.9,2015,11,363,-5.6,25,512.8,8.9,13.6,4.3
USC00207350,"SANDUSKY, MI US",Sanilac,43.4194,-82.8191,235.9,2015,12,363,-5.6,16.1,944.5,3.9,7.4,0.5
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2005,1,,-17.2,2.8,,-7.2,-4.4,-10.1
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2005,2,,-13.3,7.8,,-4.2,-0.4,-7.9
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2005,3,,-16.1,16.1,,-2.3,2.2,-6.8
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2005,4,,-7.8,26.1,,5.4,12.8,-2
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2005,5,,-7.2,25,,8.8,15.5,2
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2005,6,,-1.1,32.8,,17.9,26.4,9.5
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2005,7,,0.6,37.2,54.8,18.5,27.8,9.3
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2005,8,,1.7,33.3,114.6,17.6,25.6,9.5
