"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","EMNT","EMXT","HDSD","TAVG","TMAX","TMIN"
"US1MIVB0002","GRAND JUNCTION 1.3 ENE, MI US","42.40925586","-86.04813018","202.7","2010-04",,,,,,,
"US1MIVB0002","GRAND JUNCTION 1.3 ENE, MI US","42.40925586","-86.04813018","202.7","2010-05",,,,,,,
"US1MIVB0002","GRAND JUNCTION 1.3 ENE, MI US","42.40925586","-86.04813018","202.7","2010-06",,,,,,,
"US1MIOW0002","HOLLAND 3.9 NNE, MI US","42.822957","-86.06784","188.1","2010-01",,,,,,,
"US1MIOW0002","HOLLAND 3.9 NNE, MI US","42.822957","-86.06784","188.1","2010-02",,,,,,,
"US1MIOW0002","HOLLAND 3.9 NNE, MI US","42.822957","-86.06784","188.1","2010-03",,,,,,,
"US1MIOW0002","HOLLAND 3.9 NNE, MI US","42.822957","-86.06784","188.1","2010-04",,,,,,,
"US1MIOW0002","HOLLAND 3.9 NNE, MI US","42.822957","-86.06784","188.1","2010-05",,,,,,,
"US1MIOW0002","HOLLAND 3.9 NNE, MI US","42.822957","-86.06784","188.1","2010-06",,,,,,,
"US1MIOW0001","JENISON 1.0 NE, MI US","42.920457","-85.817255","196.0","2010-06",,,,,,,
"US1MIOW0003","WALKER 3.2 W, MI US","42.98804","-85.8103","218.8","2010-01",,,,,,,
"US1MIOW0003","WALKER 3.2 W, MI US","42.98804","-85.8103","218.8","2010-02",,,,,,,
"US1MIOW0003","WALKER 3.2 W, MI US","42.98804","-85.8103","218.8","2010-03",,,,,,,
"US1MIOW0003","WALKER 3.2 W, MI US","42.98804","-85.8103","218.8","2010-04",,,,,,,
"US1MIOW0003","WALKER 3.2 W, MI US","42.98804","-85.8103","218.8","2010-05",,,,,,,
"US1MIOW0003","WALKER 3.2 W, MI US","42.98804","-85.8103","218.8","2010-06",,,,,,,
"US1MIAG0001","CHATHAM 0.2 SSE, MI US","46.344986","-86.927417","274.3","2010-01",,,,,,,
"US1MIAG0001","CHATHAM 0.2 SSE, MI US","46.344986","-86.927417","274.3","2010-02",,,,,,,
"US1MIAG0001","CHATHAM 0.2 SSE, MI US","46.344986","-86.927417","274.3","2010-03",,,,,,,
"US1MIAG0001","CHATHAM 0.2 SSE, MI US","46.344986","-86.927417","274.3","2010-04",,,,,,,
"US1MIAG0001","CHATHAM 0.2 SSE, MI US","46.344986","-86.927417","274.3","2010-05",,,,,,,
"US1MIAG0001","CHATHAM 0.2 SSE, MI US","46.344986","-86.927417","274.3","2010-06",,,,,,,
"USC00203278","GOODRICH, MI US","42.9163","-83.5097","277.4","2010-01","0.0","-20.0","7.2","2179.6","-5.3","-1.6","-9.0"
"USC00203278","GOODRICH, MI US","42.9163","-83.5097","277.4","2010-02","0.0","-16.7","7.8","2823.1","-4.6","-0.1","-9.1"
"USC00203278","GOODRICH, MI US","42.9163","-83.5097","277.4","2010-03","0.0","-12.8","19.4","3279.4","3.6","10.4","-3.2"
"USC00203278","GOODRICH, MI US","42.9163","-83.5097","277.4","2010-04","4.5","-3.9","27.8","3512.8","10.7","17.9","3.5"
"USC00203278","GOODRICH, MI US","42.9163","-83.5097","277.4","2010-05","42.8","-2.2","31.1","3632.3","15.7","22.1","9.3"
"USC00203278","GOODRICH, MI US","42.9163","-83.5097","277.4","2010-06","114.9","6.7","30.6","3648.7","20.2","25.9","14.5"
"USC00206300","OWOSSO WWTP, MI US","43.0161","-84.18","222.5","2010-01","0.0","-16.7","8.3","2141.3","-5.1","-1.6","-8.7"
"USC00206300","OWOSSO WWTP, MI US","43.0161","-84.18","222.5","2010-02","0.0","-16.1","3.9","2773.4","-4.2","0.0","-8.5"
"USC00206300","OWOSSO WWTP, MI US","43.0161","-84.18","222.5","2010-03","0.0","-11.1","19.4","3240.0","3.3","9.7","-3.1"
