"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","EMNT","EMXT","HDSD","TAVG","TMAX","TMIN"
"USC00200718","BERGLAND DAM, MI US","46.5869","-89.5475","396.2","1990-10","66.3","-6.7","23.3","678.5","4.6","10.9","-1.7"
"USC00200718","BERGLAND DAM, MI US","46.5869","-89.5475","396.2","1990-11","66.3","-11.7","21.1","1195.9","1.1","6.2","-4.1"
"USC00200718","BERGLAND DAM, MI US","46.5869","-89.5475","396.2","1990-12","66.3","-31.1","8.3","1889.3","-8.0","-3.4","-12.5"
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","44.73895","-85.5679","185.2","1990-07","123.6","8.9","32.8","10.9","20.3","26.1","14.4"
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","44.73895","-85.5679","185.2","1990-08","172.9","8.3","31.7","27.8","19.4","25.2","13.5"
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","44.73895","-85.5679","185.2","1990-09","201.3","0.0","30.6","137.5","15.6","21.3","10.0"
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","44.73895","-85.5679","185.2","1990-10","201.8","-3.3","24.4","436.8","8.7","14.2","3.2"
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","44.73895","-85.5679","185.2","1990-11","201.8","-5.0","23.9","824.6","5.4","10.0","0.8"
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","44.73895","-85.5679","185.2","1990-12","201.8","-18.9","11.1","1457.3","-2.1","1.3","-5.4"
"USC00200159","ALMONT, MI US","42.91667","-83.03333","251.2","1990-07","143.3","8.3","36.7","9.2","21.0","27.4","14.7"
"USC00200159","ALMONT, MI US","42.91667","-83.03333","251.2","1990-08","205.5","8.9","32.8","17.6","20.3","25.9","14.6"
"USC00203429","GREENVILLE 2 NNE, MI US","43.2026","-85.2421","270.7","1990-07","170.8","8.9","34.4","7.2","21.1","27.5","14.7"
"USC00203429","GREENVILLE 2 NNE, MI US","43.2026","-85.2421","270.7","1990-08","244.1","7.2","32.8","18.8","20.3","26.3","14.4"
"USC00203429","GREENVILLE 2 NNE, MI US","43.2026","-85.2421","270.7","1990-09","283.1","1.7","32.2","106.6","16.7","23.3","10.1"
