"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"10/18/2024","AQS","260991003","1","0.033","ppm","31","WARREN - FIRE STATION 29900 HOOVER AT COMMON","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","099","Macomb","42.5133398483411","-83.0059705578442"
"10/19/2024","AQS","260991003","1","0.046","ppm","43","WARREN - FIRE STATION 29900 HOOVER AT COMMON","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","099","Macomb","42.5133398483411","-83.0059705578442"
"10/20/2024","AQS","260991003","1","0.051","ppm","47","WARREN - FIRE STATION 29900 HOOVER AT COMMON","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","099","Macomb","42.5133398483411","-83.0059705578442"
"10/21/2024","AQS","260991003","1","0.052","ppm","48","WARREN - FIRE STATION 29900 HOOVER AT COMMON","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","099","Macomb","42.5133398483411","-83.0059705578442"
"10/22/2024","AQS","260991003","1","0.052","ppm","48","WARREN - FIRE STATION 29900 HOOVER AT COMMON","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","099","Macomb","42.5133398483411","-83.0059705578442"
"10/23/2024","AQS","260991003","1","0.035","ppm","32","WARREN - FIRE STATION 29900 HOOVER AT COMMON","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","099","Macomb","42.5133398483411","-83.0059705578442"
"10/24/2024","AQS","260991003","1","0.026","ppm","24","WARREN - FIRE STATION 29900 HOOVER AT COMMON","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","099","Macomb","42.5133398483411","-83.0059705578442"
"10/25/2024","AQS","260991003","1","0.024","ppm","22","WARREN - FIRE STATION 29900 HOOVER AT COMMON","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","099","Macomb","42.5133398483411","-83.0059705578442"
"10/26/2024","AQS","260991003","1","0.033","ppm","31","WARREN - FIRE STATION 29900 HOOVER AT COMMON","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","099","Macomb","42.5133398483411","-83.0059705578442"
"10/27/2024","AQS","260991003","1","0.035","ppm","32","WARREN - FIRE STATION 29900 HOOVER AT COMMON","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","099","Macomb","42.5133398483411","-83.0059705578442"
"10/28/2024","AQS","260991003","1","0.037","ppm","34","WARREN - FIRE STATION 29900 HOOVER AT COMMON","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","099","Macomb","42.5133398483411","-83.0059705578442"
"10/29/2024","AQS","260991003","1","0.042","ppm","39","WARREN - FIRE STATION 29900 HOOVER AT COMMON","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","099","Macomb","42.5133398483411","-83.0059705578442"
"10/30/2024","AQS","260991003","1","0.044","ppm","41","WARREN - FIRE STATION 29900 HOOVER AT COMMON","17","100.0000","44201","Ozone","087","19820","Detroit-Warren-Dearborn, MI","26","Michigan","099","Macomb","42.5133398483411","-83.0059705578442"
"07/31/2024","AQS","261010922","1","0.048","ppm","44","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"08/01/2024","AQS","261010922","1","0.036","ppm","33","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"08/02/2024","AQS","261010922","1","0.049","ppm","45","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"08/03/2024","AQS","261010922","1","0.035","ppm","32","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"08/04/2024","AQS","261010922","1","0.04","ppm","37","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"08/05/2024","AQS","261010922","1","0.031","ppm","29","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"08/06/2024","AQS","261010922","1","0.03","ppm","28","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"08/07/2024","AQS","261010922","1","0.031","ppm","29","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"08/08/2024","AQS","261010922","1","0.044","ppm","41","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"08/09/2024","AQS","261010922","1","0.025","ppm","23","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"08/10/2024","AQS","261010922","1","0.026","ppm","24","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"08/11/2024","AQS","261010922","1","0.022","ppm","20","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"08/12/2024","AQS","261010922","1","0.026","ppm","24","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"08/13/2024","AQS","261010922","1","0.03","ppm","28","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"08/14/2024","AQS","261010922","1","0.033","ppm","31","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"08/15/2024","AQS","261010922","1","0.045","ppm","42","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"08/16/2024","AQS","261010922","1","0.041","ppm","38","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"08/17/2024","AQS","261010922","1","0.043","ppm","40","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"08/18/2024","AQS","261010922","1","0.032","ppm","30","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"08/19/2024","AQS","261010922","1","0.029","ppm","27","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"08/20/2024","AQS","261010922","1","0.032","ppm","30","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"08/21/2024","AQS","261010922","1","0.033","ppm","31","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"08/22/2024","AQS","261010922","1","0.049","ppm","45","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"08/23/2024","AQS","261010922","1","0.055","ppm","51","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"08/24/2024","AQS","261010922","1","0.061","ppm","71","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"08/25/2024","AQS","261010922","1","0.06","ppm","67","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"08/26/2024","AQS","261010922","1","0.068","ppm","93","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"08/27/2024","AQS","261010922","1","0.045","ppm","42","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"08/28/2024","AQS","261010922","1","0.022","ppm","20","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"08/29/2024","AQS","261010922","1","0.025","ppm","23","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"08/30/2024","AQS","261010922","1","0.045","ppm","42","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"08/31/2024","AQS","261010922","1","0.044","ppm","41","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"09/01/2024","AQS","261010922","1","0.032","ppm","30","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"09/02/2024","AQS","261010922","1","0.032","ppm","30","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"09/03/2024","AQS","261010922","1","0.041","ppm","38","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"09/04/2024","AQS","261010922","1","0.049","ppm","45","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"09/05/2024","AQS","261010922","1","0.057","ppm","58","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"09/06/2024","AQS","261010922","1","0.027","ppm","25","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"09/07/2024","AQS","261010922","1","0.034","ppm","31","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"09/08/2024","AQS","261010922","1","0.034","ppm","31","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"09/09/2024","AQS","261010922","1","0.034","ppm","31","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"09/10/2024","AQS","261010922","1","0.046","ppm","43","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"09/11/2024","AQS","261010922","1","0.057","ppm","58","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"09/12/2024","AQS","261010922","1","0.068","ppm","93","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"09/13/2024","AQS","261010922","1","0.056","ppm","54","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"09/14/2024","AQS","261010922","1","0.057","ppm","58","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"09/15/2024","AQS","261010922","1","0.049","ppm","45","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"09/16/2024","AQS","261010922","1","0.056","ppm","54","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"09/17/2024","AQS","261010922","1","0.063","ppm","77","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"09/18/2024","AQS","261010922","1","0.069","ppm","97","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"09/19/2024","AQS","261010922","1","0.072","ppm","105","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"09/20/2024","AQS","261010922","1","0.051","ppm","47","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"09/21/2024","AQS","261010922","1","0.044","ppm","41","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"09/22/2024","AQS","261010922","1","0.029","ppm","27","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"09/23/2024","AQS","261010922","1","0.03","ppm","28","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"09/24/2024","AQS","261010922","1","0.029","ppm","27","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"09/25/2024","AQS","261010922","1","0.036","ppm","33","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"09/26/2024","AQS","261010922","1","0.038","ppm","35","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"09/27/2024","AQS","261010922","1","0.04","ppm","37","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"09/28/2024","AQS","261010922","1","0.036","ppm","33","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"09/29/2024","AQS","261010922","1","0.035","ppm","32","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"09/30/2024","AQS","261010922","1","0.036","ppm","33","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"10/01/2024","AQS","261010922","1","0.031","ppm","29","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"10/02/2024","AQS","261010922","1","0.041","ppm","38","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"10/03/2024","AQS","261010922","1","0.039","ppm","36","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"10/04/2024","AQS","261010922","1","0.035","ppm","32","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"10/05/2024","AQS","261010922","1","0.051","ppm","47","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"10/06/2024","AQS","261010922","1","0.035","ppm","32","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"10/07/2024","AQS","261010922","1","0.038","ppm","35","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"10/08/2024","AQS","261010922","1","0.032","ppm","30","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"10/09/2024","AQS","261010922","1","0.03","ppm","28","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"10/10/2024","AQS","261010922","1","0.034","ppm","31","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"10/11/2024","AQS","261010922","1","0.057","ppm","58","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"10/12/2024","AQS","261010922","1","0.031","ppm","29","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"10/13/2024","AQS","261010922","1","0.037","ppm","34","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"10/14/2024","AQS","261010922","1","0.028","ppm","26","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"10/15/2024","AQS","261010922","1","0.031","ppm","29","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"10/16/2024","AQS","261010922","1","0.03","ppm","28","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"10/17/2024","AQS","261010922","1","0.044","ppm","41","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"10/18/2024","AQS","261010922","1","0.049","ppm","45","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"10/19/2024","AQS","261010922","1","0.055","ppm","51","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"10/20/2024","AQS","261010922","1","0.056","ppm","54","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"10/21/2024","AQS","261010922","1","0.058","ppm","61","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"10/22/2024","AQS","261010922","1","0.061","ppm","71","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"10/23/2024","AQS","261010922","1","0.019","ppm","18","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"10/24/2024","AQS","261010922","1","0.038","ppm","35","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"10/25/2024","AQS","261010922","1","0.038","ppm","35","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"10/26/2024","AQS","261010922","1","0.036","ppm","33","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"10/27/2024","AQS","261010922","1","0.039","ppm","36","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"10/28/2024","AQS","261010922","1","0.047","ppm","44","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"10/29/2024","AQS","261010922","1","0.052","ppm","48","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"10/30/2024","AQS","261010922","1","0.044","ppm","41","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"10/31/2024","AQS","261010922","1","0.029","ppm","27","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"11/01/2024","AQS","261010922","1","0.036","ppm","33","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"11/02/2024","AQS","261010922","1","0.034","ppm","31","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"11/03/2024","AQS","261010922","1","0.034","ppm","31","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"11/04/2024","AQS","261010922","1","0.023","ppm","21","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"11/05/2024","AQS","261010922","1","0.028","ppm","26","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"11/06/2024","AQS","261010922","1","0.036","ppm","33","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"11/07/2024","AQS","261010922","1","0.032","ppm","30","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"11/08/2024","AQS","261010922","1","0.032","ppm","30","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"11/09/2024","AQS","261010922","1","0.03","ppm","28","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"11/10/2024","AQS","261010922","1","0.023","ppm","21","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"11/11/2024","AQS","261010922","1","0.032","ppm","30","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"11/12/2024","AQS","261010922","1","0.032","ppm","30","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"11/13/2024","AQS","261010922","1","0.027","ppm","25","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"11/14/2024","AQS","261010922","1","0.022","ppm","20","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"11/15/2024","AQS","261010922","1","0.027","ppm","25","LRB aka Little River Band-Manistee","13","76.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"11/16/2024","AQS","261010922","1","0.032","ppm","30","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"11/17/2024","AQS","261010922","1","0.024","ppm","22","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"11/18/2024","AQS","261010922","1","0.03","ppm","28","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"11/19/2024","AQS","261010922","1","0.028","ppm","26","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"11/20/2024","AQS","261010922","1","0.031","ppm","29","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"11/21/2024","AQS","261010922","1","0.022","ppm","20","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"11/22/2024","AQS","261010922","1","0.022","ppm","20","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"11/23/2024","AQS","261010922","1","0.023","ppm","21","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"11/24/2024","AQS","261010922","1","0.027","ppm","25","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"11/25/2024","AQS","261010922","1","0.02","ppm","19","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"11/26/2024","AQS","261010922","1","0.023","ppm","21","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"11/27/2024","AQS","261010922","1","0.027","ppm","25","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"11/28/2024","AQS","261010922","1","0.035","ppm","32","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"11/29/2024","AQS","261010922","1","0.03","ppm","28","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"11/30/2024","AQS","261010922","1","0.03","ppm","28","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"12/01/2024","AQS","261010922","1","0.028","ppm","26","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"12/02/2024","AQS","261010922","1","0.032","ppm","30","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"12/03/2024","AQS","261010922","1","0.033","ppm","31","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"12/04/2024","AQS","261010922","1","0.027","ppm","25","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
"12/05/2024","AQS","261010922","1","0.037","ppm","34","LRB aka Little River Band-Manistee","17","100.0000","44201","Ozone","087","","","26","Michigan","101","Manistee","44.3070000829522","-86.2426486419024"
